Destination,Destino,Origin,Origen,Sex,Sexo,Year,Value
Costa Rica,Costa Rica,Dominica,Dominica,males,Hombres,2020,1
Costa Rica,Costa Rica,Dominican Republic,República Dominicana,males,Hombres,2020,483
Costa Rica,Costa Rica,Ecuador,Ecuador (el),males,Hombres,2020,864
Costa Rica,Costa Rica,El Salvador,El Salvador,males,Hombres,2020,7856
Costa Rica,Costa Rica,Ethiopia,Etiopía,males,Hombres,2020,1
Costa Rica,Costa Rica,Estonia,Estonia,males,Hombres,2020,0
Costa Rica,Costa Rica,Fiji,Fiji,males,Hombres,2020,0
Costa Rica,Costa Rica,Finland,Finlandia,males,Hombres,2020,9
Costa Rica,Costa Rica,France,Francia,males,Hombres,2020,603
Costa Rica,Costa Rica,French Guiana,Guyana Francesa,males,Hombres,2020,6
Costa Rica,Costa Rica,Gabon,Gabón,males,Hombres,2020,0
Costa Rica,Costa Rica,Georgia,Georgia,males,Hombres,2020,6
Costa Rica,Costa Rica,Germany,Alemania,males,Hombres,2020,1332
Costa Rica,Costa Rica,Ghana,Ghana,males,Hombres,2020,1
Costa Rica,Costa Rica,Gibraltar,Gibraltar,males,Hombres,2020,0
Costa Rica,Costa Rica,Greece,Grecia,males,Hombres,2020,26
Costa Rica,Costa Rica,Greenland,Groenlandia,males,Hombres,2020,6
Costa Rica,Costa Rica,Grenada,Granada,males,Hombres,2020,6
Costa Rica,Costa Rica,Guam,Guam,males,Hombres,2020,3
Costa Rica,Costa Rica,Guatemala,Guatemala,males,Hombres,2020,1706
Costa Rica,Costa Rica,Guyana,Guyana,males,Hombres,2020,19
Costa Rica,Costa Rica,Haiti,Haití,males,Hombres,2020,52
Costa Rica,Costa Rica,Honduras,Honduras,males,Hombres,2020,2145
Costa Rica,Costa Rica,"China, Hong Kong SAR","China, RAE de Hong Kong",males,Hombres,2020,2185
Costa Rica,Costa Rica,Hungary,Hungría,males,Hombres,2020,51
Costa Rica,Costa Rica,Iceland,Islandia,males,Hombres,2020,0
Costa Rica,Costa Rica,India,India,males,Hombres,2020,41
Costa Rica,Costa Rica,Indonesia,Indonesia,males,Hombres,2020,12
Costa Rica,Costa Rica,Iran (Islamic Republic of),Irán (República Islámica del),males,Hombres,2020,98
Costa Rica,Costa Rica,Iraq,Iraq (el),males,Hombres,2020,13
Costa Rica,Costa Rica,Ireland,Irlanda,males,Hombres,2020,18
Costa Rica,Costa Rica,Israel,Israel,males,Hombres,2020,134
Costa Rica,Costa Rica,Italy,Italia,males,Hombres,2020,1628
Costa Rica,Costa Rica,Côte d'Ivoire,Côte d'Ivoire,males,Hombres,2020,2
Costa Rica,Costa Rica,Jamaica,Jamaica,males,Hombres,2020,118
Costa Rica,Costa Rica,Japan,Japón,males,Hombres,2020,202
Costa Rica,Costa Rica,Kazakhstan,Kazajstán,males,Hombres,2020,1
Costa Rica,Costa Rica,Jordan,Jordania,males,Hombres,2020,10
Costa Rica,Costa Rica,Kenya,Kenya,males,Hombres,2020,9
Costa Rica,Costa Rica,Dem. People's Republic of Korea,República Popular Democrática de Corea,males,Hombres,2020,21
Costa Rica,Costa Rica,Republic of Korea,República de Corea,males,Hombres,2020,172
Costa Rica,Costa Rica,Lao People's Democratic Republic,República Democrática Popular Lao,males,Hombres,2020,1
Costa Rica,Costa Rica,Lebanon,Líbano,males,Hombres,2020,72
Costa Rica,Costa Rica,Latvia,Letonia,males,Hombres,2020,0
Costa Rica,Costa Rica,Libya,Libia,males,Hombres,2020,8
Costa Rica,Costa Rica,Liechtenstein,Liechtenstein,males,Hombres,2020,3
Costa Rica,Costa Rica,Lithuania,Lituania,males,Hombres,2020,7
Costa Rica,Costa Rica,Luxembourg,Luxemburgo,males,Hombres,2020,5
Costa Rica,Costa Rica,"China, Macao SAR","China, RAE de Macao",males,Hombres,2020,1
Costa Rica,Costa Rica,Madagascar,Madagascar,males,Hombres,2020,0
Costa Rica,Costa Rica,Malaysia,Malasia,males,Hombres,2020,4
Costa Rica,Costa Rica,Maldives,Maldivas,males,Hombres,2020,0
Costa Rica,Costa Rica,Martinique,Martinica,males,Hombres,2020,3
Costa Rica,Costa Rica,Mexico,México,males,Hombres,2020,1809
Costa Rica,Costa Rica,Monaco,Mónaco,males,Hombres,2020,1
Costa Rica,Costa Rica,Mongolia,Mongolia,males,Hombres,2020,14
Costa Rica,Costa Rica,Republic of Moldova,la República de Moldova,males,Hombres,2020,3
Costa Rica,Costa Rica,Montserrat,Montserrat,males,Hombres,2020,1
Costa Rica,Costa Rica,Morocco,Marruecos,males,Hombres,2020,1
Costa Rica,Costa Rica,Mozambique,Mozambique,males,Hombres,2020,1
Costa Rica,Costa Rica,Oman,Omán,males,Hombres,2020,3
Costa Rica,Costa Rica,Nepal,Nepal,males,Hombres,2020,8
Costa Rica,Costa Rica,Netherlands,Países Bajos,males,Hombres,2020,433
Costa Rica,Costa Rica,Aruba,Aruba,males,Hombres,2020,25
Costa Rica,Costa Rica,New Zealand,Nueva Zelandia,males,Hombres,2020,5
Costa Rica,Costa Rica,Nicaragua,Nicaragua,males,Hombres,2020,174075
Costa Rica,Costa Rica,Nigeria,Nigeria,males,Hombres,2020,0
Costa Rica,Costa Rica,Norway,Noruega,males,Hombres,2020,58
Costa Rica,Costa Rica,Pakistan,Pakistán,males,Hombres,2020,11
Costa Rica,Costa Rica,Panama,Panamá,males,Hombres,2020,7330
Costa Rica,Costa Rica,Paraguay,Paraguay,males,Hombres,2020,34
Costa Rica,Costa Rica,Peru,Perú,males,Hombres,2020,2440
Costa Rica,Costa Rica,Philippines,Filipinas,males,Hombres,2020,67
Costa Rica,Costa Rica,Poland,Polonia,males,Hombres,2020,166
Costa Rica,Costa Rica,Portugal,Portugal,males,Hombres,2020,57
Costa Rica,Costa Rica,Puerto Rico,Puerto Rico,males,Hombres,2020,267
Costa Rica,Costa Rica,Qatar,Qatar,males,Hombres,2020,2
Costa Rica,Costa Rica,Romania,Rumania,males,Hombres,2020,60
Costa Rica,Costa Rica,Russian Federation,Federación de Rusia,males,Hombres,2020,269
Costa Rica,Costa Rica,Rwanda,Rwanda,males,Hombres,2020,0
Costa Rica,Costa Rica,Saint Kitts and Nevis,Saint Kitts y Nevis,males,Hombres,2020,0
Costa Rica,Costa Rica,Saint Lucia,Santa Lucía,males,Hombres,2020,0
Costa Rica,Costa Rica,Saint Pierre and Miquelon,San Pedro y Miquelón,males,Hombres,2020,1
Costa Rica,Costa Rica,Saint Vincent and the Grenadines,San Vicente y las Granadinas,males,Hombres,2020,1
Costa Rica,Costa Rica,Saudi Arabia,Arabia Saudita,males,Hombres,2020,12
Costa Rica,Costa Rica,Senegal,Senegal,males,Hombres,2020,0
Costa Rica,Costa Rica,Singapore,Singapur,males,Hombres,2020,8
Costa Rica,Costa Rica,Slovakia,Eslovaquia,males,Hombres,2020,17
Costa Rica,Costa Rica,Viet Nam,Viet Nam,males,Hombres,2020,1
Costa Rica,Costa Rica,Somalia,Somalia,males,Hombres,2020,0
Costa Rica,Costa Rica,South Africa,Sudáfrica,males,Hombres,2020,30
Costa Rica,Costa Rica,Zimbabwe,Zimbabwe,males,Hombres,2020,1
Costa Rica,Costa Rica,Spain,España,males,Hombres,2020,1506
Costa Rica,Costa Rica,Sudan,Sudán,males,Hombres,2020,1
Costa Rica,Costa Rica,Suriname,Suriname,males,Hombres,2020,13
Costa Rica,Costa Rica,Eswatini,Eswatini,males,Hombres,2020,1
Costa Rica,Costa Rica,Sweden,Suecia,males,Hombres,2020,95
Costa Rica,Costa Rica,Switzerland,Suiza,males,Hombres,2020,466
Costa Rica,Costa Rica,Syrian Arab Republic,República Árabe Siria,males,Hombres,2020,12
Costa Rica,Costa Rica,Thailand,Tailandia,males,Hombres,2020,0
Costa Rica,Costa Rica,Trinidad and Tobago,Trinidad y Tabago,males,Hombres,2020,13
Costa Rica,Costa Rica,Tunisia,Túnez,males,Hombres,2020,1
Costa Rica,Costa Rica,Turkey,Turquía,males,Hombres,2020,5
Costa Rica,Costa Rica,Uganda,Uganda,males,Hombres,2020,8
Costa Rica,Costa Rica,Ukraine,Ucrania,males,Hombres,2020,72
Costa Rica,Costa Rica,North Macedonia,Macedonia del Norte,males,Hombres,2020,17
Costa Rica,Costa Rica,Egypt,Egipto,males,Hombres,2020,12
Costa Rica,Costa Rica,United Kingdom,Reino Unido de Gran Bretaña e Irlanda del Norte,males,Hombres,2020,377
Costa Rica,Costa Rica,Channel Islands,Islas del Canal,males,Hombres,2020,46
Costa Rica,Costa Rica,United Republic of Tanzania,República Unida de Tanzanía (la),males,Hombres,2020,1
Costa Rica,Costa Rica,United States of America,Estados Unidos de América,males,Hombres,2020,8984
Costa Rica,Costa Rica,United States Virgin Islands,Islas Vírgenes Estadounidenses,males,Hombres,2020,4
Costa Rica,Costa Rica,Uruguay,Uruguay,males,Hombres,2020,202
Costa Rica,Costa Rica,Uzbekistan,Uzbekistán,males,Hombres,2020,0
Costa Rica,Costa Rica,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),males,Hombres,2020,14487
Costa Rica,Costa Rica,Other,Otros,males,Hombres,2020,8716
El Salvador,El Salvador,Argentina,Argentina,males,Hombres,2020,133
El Salvador,El Salvador,Australia,Australia,males,Hombres,2020,10
El Salvador,El Salvador,Austria,Austria,males,Hombres,2020,5
El Salvador,El Salvador,Bangladesh,Bangladesh,males,Hombres,2020,6
El Salvador,El Salvador,Barbados,Barbados,males,Hombres,2020,20
El Salvador,El Salvador,Belgium,Bélgica,males,Hombres,2020,26
El Salvador,El Salvador,Bolivia (Plurinational State of),Bolivia (Estado Plurinacional de),males,Hombres,2020,29
El Salvador,El Salvador,Brazil,Brasil,males,Hombres,2020,116
El Salvador,El Salvador,Belize,Belice,males,Hombres,2020,164
El Salvador,El Salvador,Canada,Canadá,males,Hombres,2020,133
El Salvador,El Salvador,Chile,Chile,males,Hombres,2020,117
El Salvador,El Salvador,China,China,males,Hombres,2020,162
El Salvador,El Salvador,Colombia,Colombia,males,Hombres,2020,285
El Salvador,El Salvador,Costa Rica,Costa Rica,males,Hombres,2020,411
El Salvador,El Salvador,Cuba,Cuba,males,Hombres,2020,72
El Salvador,El Salvador,Dominican Republic,República Dominicana,males,Hombres,2020,40
El Salvador,El Salvador,Ecuador,Ecuador (el),males,Hombres,2020,59
El Salvador,El Salvador,France,Francia,males,Hombres,2020,130
El Salvador,El Salvador,State of Palestine,Estado de Palestina,males,Hombres,2020,16
El Salvador,El Salvador,Germany,Alemania,males,Hombres,2020,130
El Salvador,El Salvador,Guatemala,Guatemala,males,Hombres,2020,4224
El Salvador,El Salvador,Honduras,Honduras,males,Hombres,2020,4861
El Salvador,El Salvador,"China, Hong Kong SAR","China, RAE de Hong Kong",males,Hombres,2020,4
El Salvador,El Salvador,India,India,males,Hombres,2020,7
El Salvador,El Salvador,Iran (Islamic Republic of),Irán (República Islámica del),males,Hombres,2020,12
El Salvador,El Salvador,Ireland,Irlanda,males,Hombres,2020,6
El Salvador,El Salvador,Israel,Israel,males,Hombres,2020,19
El Salvador,El Salvador,Italy,Italia,males,Hombres,2020,183
El Salvador,El Salvador,Jamaica,Jamaica,males,Hombres,2020,6
El Salvador,El Salvador,Japan,Japón,males,Hombres,2020,37
El Salvador,El Salvador,Republic of Korea,República de Corea,males,Hombres,2020,79
El Salvador,El Salvador,Mexico,México,males,Hombres,2020,799
El Salvador,El Salvador,Netherlands,Países Bajos,males,Hombres,2020,22
El Salvador,El Salvador,Nicaragua,Nicaragua,males,Hombres,2020,4216
El Salvador,El Salvador,Panama,Panamá,males,Hombres,2020,210
El Salvador,El Salvador,Paraguay,Paraguay,males,Hombres,2020,7
El Salvador,El Salvador,Peru,Perú,males,Hombres,2020,140
El Salvador,El Salvador,Philippines,Filipinas,males,Hombres,2020,11
El Salvador,El Salvador,Portugal,Portugal,males,Hombres,2020,10
El Salvador,El Salvador,Puerto Rico,Puerto Rico,males,Hombres,2020,35
El Salvador,El Salvador,Russian Federation,Federación de Rusia,males,Hombres,2020,8
El Salvador,El Salvador,Spain,España,males,Hombres,2020,309
El Salvador,El Salvador,Sweden,Suecia,males,Hombres,2020,23
El Salvador,El Salvador,Switzerland,Suiza,males,Hombres,2020,25
El Salvador,El Salvador,United Kingdom,Reino Unido de Gran Bretaña e Irlanda del Norte,males,Hombres,2020,55
El Salvador,El Salvador,United States of America,Estados Unidos de América,males,Hombres,2020,2722
El Salvador,El Salvador,Uruguay,Uruguay,males,Hombres,2020,51
El Salvador,El Salvador,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),males,Hombres,2020,113
El Salvador,El Salvador,Other,Otros,males,Hombres,2020,86
Honduras,Honduras,Argentina,Argentina,males,Hombres,2020,111
Honduras,Honduras,Belgium,Bélgica,males,Hombres,2020,17
Honduras,Honduras,Bolivia (Plurinational State of),Bolivia (Estado Plurinacional de),males,Hombres,2020,110
Honduras,Honduras,Brazil,Brasil,males,Hombres,2020,98
Honduras,Honduras,Belize,Belice,males,Hombres,2020,199
Honduras,Honduras,Canada,Canadá,males,Hombres,2020,198
Honduras,Honduras,Cayman Islands,Islas Caimán,males,Hombres,2020,48
Honduras,Honduras,Chile,Chile,males,Hombres,2020,160
Honduras,Honduras,China,China,males,Hombres,2020,388
Honduras,Honduras,Colombia,Colombia,males,Hombres,2020,501
Honduras,Honduras,Costa Rica,Costa Rica,males,Hombres,2020,472
Honduras,Honduras,Cuba,Cuba,males,Hombres,2020,426
Honduras,Honduras,Dominican Republic,República Dominicana,males,Hombres,2020,87
Honduras,Honduras,Ecuador,Ecuador (el),males,Hombres,2020,319
Honduras,Honduras,El Salvador,El Salvador,males,Hombres,2020,4200
Honduras,Honduras,France,Francia,males,Hombres,2020,85
Honduras,Honduras,State of Palestine,Estado de Palestina,males,Hombres,2020,84
Honduras,Honduras,Germany,Alemania,males,Hombres,2020,196
Honduras,Honduras,Guatemala,Guatemala,males,Hombres,2020,2401
Honduras,Honduras,Haiti,Haití,males,Hombres,2020,38
Honduras,Honduras,Israel,Israel,males,Hombres,2020,61
Honduras,Honduras,Italy,Italia,males,Hombres,2020,200
Honduras,Honduras,Jamaica,Jamaica,males,Hombres,2020,23
Honduras,Honduras,Japan,Japón,males,Hombres,2020,77
Honduras,Honduras,Jordan,Jordania,males,Hombres,2020,21
Honduras,Honduras,Dem. People's Republic of Korea,República Popular Democrática de Corea,males,Hombres,2020,43
Honduras,Honduras,Republic of Korea,República de Corea,males,Hombres,2020,43
Honduras,Honduras,Mexico,México,males,Hombres,2020,797
Honduras,Honduras,Netherlands,Países Bajos,males,Hombres,2020,65
Honduras,Honduras,Nicaragua,Nicaragua,males,Hombres,2020,4020
Honduras,Honduras,Panama,Panamá,males,Hombres,2020,234
Honduras,Honduras,Paraguay,Paraguay,males,Hombres,2020,22
Honduras,Honduras,Peru,Perú,males,Hombres,2020,227
Honduras,Honduras,Puerto Rico,Puerto Rico,males,Hombres,2020,82
Honduras,Honduras,Russian Federation,Federación de Rusia,males,Hombres,2020,15
Honduras,Honduras,Spain,España,males,Hombres,2020,307
Honduras,Honduras,Sweden,Suecia,males,Hombres,2020,18
Honduras,Honduras,Switzerland,Suiza,males,Hombres,2020,44
Honduras,Honduras,United Kingdom,Reino Unido de Gran Bretaña e Irlanda del Norte,males,Hombres,2020,73
Honduras,Honduras,United States of America,Estados Unidos de América,males,Hombres,2020,3837
Honduras,Honduras,Uruguay,Uruguay,males,Hombres,2020,43
Honduras,Honduras,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),males,Hombres,2020,50
Honduras,Honduras,Other,Otros,males,Hombres,2020,135
Mexico,México,Algeria,Argelia,males,Hombres,2020,81
Mexico,México,Angola,Angola,males,Hombres,2020,28
Mexico,México,Argentina,Argentina,males,Hombres,2020,8638
Mexico,México,Australia,Australia,males,Hombres,2020,253
Mexico,México,Austria,Austria,males,Hombres,2020,292
Mexico,México,Bangladesh,Bangladesh,males,Hombres,2020,42
Mexico,México,Armenia,Armenia,males,Hombres,2020,55
Mexico,México,Belgium,Bélgica,males,Hombres,2020,534
Mexico,México,Bolivia (Plurinational State of),Bolivia (Estado Plurinacional de),males,Hombres,2020,763
Mexico,México,Brazil,Brasil,males,Hombres,2020,3282
Mexico,México,Belize,Belice,males,Hombres,2020,1014
Mexico,México,Bulgaria,Bulgaria,males,Hombres,2020,124
Mexico,México,Cameroon,Camerún,males,Hombres,2020,36
Mexico,México,Canada,Canadá,males,Hombres,2020,5142
Mexico,México,Chile,Chile,males,Hombres,2020,3362
Mexico,México,China,China,males,Hombres,2020,6217
Mexico,México,Colombia,Colombia,males,Hombres,2020,8698
Mexico,México,Democratic Republic of the Congo,República Democrática del Congo,males,Hombres,2020,61
Mexico,México,Costa Rica,Costa Rica,males,Hombres,2020,1718
Mexico,México,Croatia,Croacia,males,Hombres,2020,29
Mexico,México,Cuba,Cuba,males,Hombres,2020,7305
Mexico,México,Czechia,Chequia,males,Hombres,2020,139
Mexico,México,Denmark,Dinamarca,males,Hombres,2020,170
Mexico,México,Dominican Republic,República Dominicana,males,Hombres,2020,1270
Mexico,México,Ecuador,Ecuador (el),males,Hombres,2020,1511
Mexico,México,El Salvador,El Salvador,males,Hombres,2020,8463
Mexico,México,Finland,Finlandia,males,Hombres,2020,66
Mexico,México,France,Francia,males,Hombres,2020,5797
Mexico,México,State of Palestine,Estado de Palestina,males,Hombres,2020,14
Mexico,México,Germany,Alemania,males,Hombres,2020,3850
Mexico,México,Greece,Grecia,males,Hombres,2020,196
Mexico,México,Guatemala,Guatemala,males,Hombres,2020,21837
Mexico,México,Haiti,Haití,males,Hombres,2020,3010
Mexico,México,Honduras,Honduras,males,Hombres,2020,17273
Mexico,México,Hungary,Hungría,males,Hombres,2020,164
Mexico,México,India,India,males,Hombres,2020,1580
Mexico,México,Indonesia,Indonesia,males,Hombres,2020,91
Mexico,México,Iran (Islamic Republic of),Irán (República Islámica del),males,Hombres,2020,208
Mexico,México,Iraq,Iraq (el),males,Hombres,2020,42
Mexico,México,Ireland,Irlanda,males,Hombres,2020,204
Mexico,México,Israel,Israel,males,Hombres,2020,1276
Mexico,México,Italy,Italia,males,Hombres,2020,4668
Mexico,México,Côte d'Ivoire,Côte d'Ivoire,males,Hombres,2020,20
Mexico,México,Jamaica,Jamaica,males,Hombres,2020,86
Mexico,México,Japan,Japón,males,Hombres,2020,2485
Mexico,México,Jordan,Jordania,males,Hombres,2020,36
Mexico,México,Kenya,Kenya,males,Hombres,2020,44
Mexico,México,Dem. People's Republic of Korea,República Popular Democrática de Corea,males,Hombres,2020,1222
Mexico,México,Republic of Korea,República de Corea,males,Hombres,2020,1138
Mexico,México,Lebanon,Líbano,males,Hombres,2020,348
Mexico,México,Latvia,Letonia,males,Hombres,2020,15
Mexico,México,Lithuania,Lituania,males,Hombres,2020,19
Mexico,México,Malaysia,Malasia,males,Hombres,2020,35
Mexico,México,Morocco,Marruecos,males,Hombres,2020,166
Mexico,México,Netherlands,Países Bajos,males,Hombres,2020,982
Mexico,México,New Zealand,Nueva Zelandia,males,Hombres,2020,67
Mexico,México,Nicaragua,Nicaragua,males,Hombres,2020,2009
Mexico,México,Nigeria,Nigeria,males,Hombres,2020,125
Mexico,México,Norway,Noruega,males,Hombres,2020,131
